"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"105";3,42;0,121;"E2F6 (directAnnotation). ";10;"ADCY3;CKB;CSRP2;DSG2;GNB5;HELLS;HOMER1;IGLON5;IRF4;SHF"
"106";3,42;0,121;"";6;"CALCRL;CCND2;EHF;GCNT2;TCHH;XIST"
"107";3,42;0,121;"TBL1XR1 (directAnnotation). ";14;"A4GALT;AKAP12;ATP6V0D2;CALCRL;CCND2;CHML;EGR4;EHF;GCNT2;GEM;IL20;IRF4;P2RY10;ST18"
"108";3,41;0,121;"TAF7 (directAnnotation). ";4;"CCL22;CCND2;CHML;EHF"
"109";3,4;0,121;"SRF (inferredBy_Orthology). ";6;"AKAP12;BMP2;CSRP2;EGR4;IL20;TCHH"
"110";3,4;0,121;"TP63 (directAnnotation). ";5;"CALCRL;EGR4;EHF;IL20;ST18"
"111";3,39;0,121;"CTCF (directAnnotation). ";4;"CCND2;GEM;IGLON5;SHF"
"112";3,39;0,121;"TBX6 (inferredBy_Orthology). ";8;"A4GALT;BMP2;CCL22;EGR4;GNB5;HOMER1;IRF4;ZDBF2"
"113";3,39;0,121;"ETV5; HOXA2 (directAnnotation). ";7;"AKAP12;CCL22;CCND2;CHML;EHF;IL20;MMP10"
"114";3,39;0,121;"SREBF2 (directAnnotation). ";5;"A4GALT;AKAP12;CCND2;GNB5;TCHH"
"115";3,37;0,12;"ZNF324 (directAnnotation). ";5;"CKB;EHF;IL20;SHF;XIST"
"116";3,37;0,12;"NFKB1; RELA (directAnnotation). REL (inferredBy_Orthology). ";9;"CCL22;CSRP2;EGR4;EHF;GEM;P2RY10;SHF;TCHH;XIST"
"117";3,37;0,12;"MYB; TP53 (directAnnotation). ";4;"CALCRL;EGR4;EHF;IL20"
"118";3,35;0,12;"TBPL1 (directAnnotation). ";5;"AKAP12;BMP2;CKB;CSRP2;TCHH"
"119";3,35;0,12;"CREB1 (directAnnotation). ";4;"CCND2;EGR4;GEM;IL20"
"120";3,35;0,119;"ZNF225 (directAnnotation). ";6;"BMP2;CCND2;GEM;IL20;TCHH;TSIX"
"121";3,34;0,119;"OVOL1; OVOL2; OVOL3 (inferredBy_Orthology). ";15;"A4GALT;AKAP12;BMP2;CALCRL;CCND2;CHML;EHF;GCNT2;GEM;HELLS;IRF4;MMP10;P2RY10;TCHH;XIST"
"122";3,34;0,119;"HOXA10 (directAnnotation). ";10;"BMP2;CCND2;CKB;CSRP2;EHF;GEM;IL20;IRF4;TCHH;TNFSF9"
"123";3,33;0,119;"ZNF449 (directAnnotation). ";6;"CCND2;DSG2;EGR4;EHF;GCNT2;TCHH"
"124";3,33;0,119;"CDX2 (directAnnotation). ";5;"CKB;EHF;GEM;IRF4;TNFSF9"
"125";3,33;0,119;"";10;"BMP2;CCND2;CKB;CSRP2;EHF;GEM;HELLS;IL20;TCHH;TNFSF9"
"126";3,32;0,119;"";9;"CKB;CSRP2;EHF;GNB5;HELLS;HOMER1;IRF4;NSUN7;SHF"
"127";3,32;0,119;"VDR (directAnnotation). ";7;"A4GALT;AKAP12;CCL22;CCND2;EGR4;SHF;XIST"
"128";3,32;0,119;"";5;"A4GALT;AKAP12;CKB;EHF;TCHH"
"129";3,31;0,118;"";5;"A4GALT;CALCRL;CSRP2;GEM;NSUN7"
