"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"51";3,29;0,176;"";18;"ADA;ARID3A;BCL11A;CCDC71L;EIF4E;FSTL3;GFOD1;INSIG1;KDM6B;MAFF;NFATC1;NFKBID;NR4A3;PHLDB1;PRDM8;REV3L;SFMBT2;UBASH3B"
"52";3,28;0,175;"";8;"ARID3A;BCL11A;EIF4E;GFOD1;NFATC1;NR4A3;PRDM1;ZSCAN5A"
"53";3,28;0,175;"";7;"ADA;KDM6B;MAFF;NFKBID;PRDM8;SFMBT2;ZSCAN5A"
"54";3,28;0,175;"HOXC11 (directAnnotation). ";10;"ARID3A;EREG;MAFF;NFATC1;NR4A3;PHLDB1;PRDM8;REV3L;SFMBT2;ZSCAN5A"
"55";3,27;0,175;"";9;"ARID3A;CCDC71L;NFATC1;NR4A3;PRDM8;RASGRP3;REV3L;SFMBT2;UBASH3B"
"56";3,27;0,175;"RAX (directAnnotation). ";9;"ARID3A;BCL11A;FSTL3;LPXN;MMP19;PRDM1;PRDM8;SFMBT2;TIPARP"
"57";3,26;0,175;"";20;"ADA;ARID3A;BCL11A;CCDC71L;DUSP2;EIF4E;FSTL3;GFOD1;INSIG1;KDM6B;MAFF;NFATC1;NFKBID;NR4A3;PHLDB1;PRDM8;REV3L;SFMBT2;SLC16A6;UBASH3B"
"58";3,25;0,174;"";8;"BCL11A;EIF4E;KDM6B;NR4A3;PRDM1;SFMBT2;TIPARP;ZSCAN5A"
"59";3,25;0,174;"";7;"IL10;INSIG1;KDM6B;NR4A3;SFMBT2;UBASH3B;ZSCAN5A"
"60";3,24;0,174;"POLR2A (directAnnotation). ";7;"BCL11A;EIF4E;KDM6B;NFKBID;NR4A3;SFMBT2;ZSCAN5A"
"61";3,24;0,174;"RBBP5 (directAnnotation). ";5;"KDM6B;NFATC1;NR4A3;PRDM1;PRDM8"
"62";3,23;0,174;"GATA1; GATA2; GATA3; GATA4; GATA5; GATA6; TRPS1 (inferredBy_Orthology). ";10;"ARID3A;BCL11A;KDM6B;NFATC1;NR4A3;PRDM1;REV3L;SFMBT2;SLC16A6;UBASH3B"
"63";3,23;0,174;"";20;"ADA;ARID3A;BCL11A;CCDC71L;DUSP2;EIF4E;FSTL3;GFOD1;INSIG1;KDM6B;MAFF;NFATC1;NFKBID;NR4A3;PHLDB1;PRDM8;REV3L;SFMBT2;SLC16A6;UBASH3B"
"64";3,23;0,174;"";24;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;DUSP2;EIF4E;FSTL3;GFOD1;INSIG1;KDM6B;MAFF;MMP19;NFATC1;NFKBID;NR4A3;PHLDB1;PRDM1;PRDM8;RASGRP3;REV3L;SFMBT2;SLC16A6;UBASH3B"
"65";3,23;0,173;"";23;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;DUSP2;EIF4E;FSTL3;INSIG1;KDM6B;MAFF;MMP19;NFATC1;NFKBID;NR4A3;PHLDB1;PRDM1;PRDM8;REV3L;SFMBT2;TPRA1;UBASH3B;ZSCAN5A"
"66";3,23;0,173;"";15;"ARID3A;BCL11A;CCDC71L;DUSP2;FSTL3;INSIG1;KDM6B;MAFF;NFATC1;NFKBID;NR4A3;PHLDB1;REV3L;SFMBT2;UBASH3B"
